,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34242,35,unemployed,married,secondary,no,977,yes,no,cellular,4,may,52,4,91,1,other,0
31399,34,management,single,tertiary,no,212,no,no,cellular,25,mar,278,8,-1,0,unknown,1
35620,38,blue-collar,married,secondary,no,117,yes,no,cellular,7,may,54,1,337,1,failure,0
29615,38,management,married,tertiary,no,613,no,no,cellular,3,feb,239,1,-1,0,unknown,1
27124,31,management,single,tertiary,no,796,no,yes,cellular,21,nov,150,1,-1,0,unknown,0
27319,54,entrepreneur,divorced,tertiary,no,5784,no,no,cellular,21,nov,75,5,-1,0,unknown,0
4518,40,blue-collar,married,primary,no,-740,yes,no,unknown,20,may,126,3,-1,0,unknown,0
28984,40,admin.,married,secondary,no,5,no,no,cellular,2,feb,174,1,-1,0,unknown,0
17859,52,admin.,married,secondary,no,1746,no,no,cellular,30,jul,142,9,-1,0,unknown,0
39807,48,housemaid,married,primary,no,332,yes,no,cellular,1,jun,262,1,-1,0,unknown,0
19709,32,management,single,tertiary,no,312,no,no,cellular,7,aug,37,3,-1,0,unknown,0
20250,41,management,divorced,tertiary,no,4495,yes,no,cellular,11,aug,55,5,-1,0,unknown,0
14769,37,technician,married,secondary,no,177,yes,no,cellular,16,jul,464,3,-1,0,unknown,0
17121,46,blue-collar,married,primary,no,-271,yes,no,cellular,25,jul,65,2,-1,0,unknown,0
31603,39,entrepreneur,married,secondary,no,10200,yes,no,cellular,3,apr,57,4,-1,0,unknown,0
9826,47,technician,single,secondary,no,361,no,no,unknown,9,jun,123,2,-1,0,unknown,0
12169,47,technician,married,tertiary,no,2155,no,no,unknown,20,jun,178,3,-1,0,unknown,0
30877,33,unemployed,single,secondary,no,559,yes,no,cellular,9,feb,18,6,-1,0,unknown,0
29117,34,entrepreneur,married,tertiary,no,-508,yes,no,cellular,2,feb,282,1,-1,0,unknown,0
45092,43,management,single,tertiary,no,2081,no,no,cellular,22,oct,554,3,-1,0,unknown,1
42458,59,unemployed,married,secondary,no,957,no,no,cellular,9,dec,479,2,-1,0,unknown,1
30056,33,admin.,single,secondary,no,304,no,yes,cellular,4,feb,160,2,212,2,other,0
17731,44,technician,married,primary,no,4389,no,no,cellular,29,jul,33,1,-1,0,unknown,0
10801,37,technician,single,secondary,no,984,no,no,unknown,17,jun,475,1,-1,0,unknown,0
14757,44,admin.,married,secondary,no,345,yes,no,telephone,16,jul,208,8,-1,0,unknown,0
1032,37,technician,married,tertiary,no,16,yes,yes,unknown,7,may,153,3,-1,0,unknown,0
17936,37,admin.,divorced,tertiary,no,43,yes,no,cellular,30,jul,65,2,-1,0,unknown,0
30019,34,admin.,divorced,secondary,no,531,no,no,cellular,4,feb,279,1,-1,0,unknown,0
2245,28,technician,single,secondary,no,205,yes,no,unknown,12,may,92,3,-1,0,unknown,0
27473,31,management,married,unknown,no,4123,no,no,cellular,21,nov,584,2,-1,0,unknown,0
41081,32,management,single,tertiary,no,12607,no,no,cellular,14,aug,203,5,84,1,failure,0
33006,35,services,married,unknown,no,1935,yes,no,cellular,17,apr,97,2,318,2,other,0
19690,45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,895,3,-1,0,unknown,1
1077,27,blue-collar,single,secondary,no,0,yes,no,unknown,7,may,191,4,-1,0,unknown,0
9377,51,management,married,tertiary,no,9796,no,yes,unknown,6,jun,110,1,-1,0,unknown,0
35301,25,student,single,secondary,no,520,yes,no,cellular,7,may,236,1,-1,0,unknown,0
8091,34,blue-collar,married,primary,no,-20,yes,no,unknown,2,jun,920,2,-1,0,unknown,0
1253,34,management,married,tertiary,no,0,yes,no,unknown,8,may,214,2,-1,0,unknown,0
37184,33,management,married,tertiary,no,1064,yes,no,cellular,13,may,562,1,-1,0,unknown,1
2830,49,entrepreneur,married,secondary,no,1160,yes,no,unknown,14,may,153,1,-1,0,unknown,0
34497,38,admin.,divorced,secondary,no,930,yes,no,cellular,5,may,46,1,-1,0,unknown,0
37699,53,services,divorced,primary,no,146,yes,no,cellular,14,may,149,1,370,1,failure,0
35095,44,admin.,divorced,secondary,no,49,yes,no,cellular,6,may,155,2,-1,0,unknown,0
5356,32,technician,married,secondary,no,3155,yes,no,unknown,23,may,99,3,-1,0,unknown,0
7330,46,unemployed,married,secondary,no,2940,yes,no,unknown,29,may,195,2,-1,0,unknown,0
22529,60,retired,married,secondary,no,30,no,no,cellular,22,aug,629,4,-1,0,unknown,0
35305,31,blue-collar,single,secondary,no,1882,no,no,cellular,7,may,529,2,-1,0,unknown,0
2304,39,blue-collar,married,secondary,no,661,yes,no,unknown,12,may,162,4,-1,0,unknown,0
9645,50,unknown,married,primary,no,1502,no,no,unknown,6,jun,34,2,-1,0,unknown,0
19108,43,technician,married,tertiary,no,192,no,no,cellular,5,aug,203,2,-1,0,unknown,0
28932,34,unemployed,married,tertiary,no,181,yes,no,cellular,2,feb,110,1,-1,0,unknown,0
42787,52,technician,married,tertiary,no,2557,no,no,cellular,28,jan,134,5,204,2,success,1
36167,41,self-employed,single,tertiary,no,428,yes,no,cellular,11,may,106,1,-1,0,unknown,0
35780,32,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,80,2,-1,0,unknown,0
24653,51,technician,married,secondary,no,856,no,no,cellular,17,nov,99,2,-1,0,unknown,0
532,42,services,single,secondary,no,518,yes,no,unknown,6,may,198,1,-1,0,unknown,0
9384,53,management,married,tertiary,no,6408,no,no,unknown,6,jun,29,1,-1,0,unknown,0
30604,33,management,divorced,tertiary,no,387,no,no,cellular,6,feb,17,5,-1,0,unknown,0
16826,32,services,divorced,secondary,no,4612,yes,no,cellular,24,jul,937,4,-1,0,unknown,0
962,44,management,married,unknown,no,187,yes,no,unknown,7,may,185,1,-1,0,unknown,0
14401,31,technician,married,secondary,no,0,no,no,cellular,14,jul,229,3,-1,0,unknown,0
38944,31,management,married,tertiary,no,301,yes,no,cellular,18,may,34,6,-1,0,unknown,0
21549,60,retired,married,secondary,no,0,no,no,cellular,19,aug,359,4,-1,0,unknown,0
2322,45,blue-collar,married,primary,no,333,yes,no,unknown,13,may,160,3,-1,0,unknown,0
3933,41,blue-collar,married,primary,no,208,yes,no,unknown,16,may,315,3,-1,0,unknown,0
1414,44,technician,married,unknown,no,185,yes,yes,unknown,8,may,63,1,-1,0,unknown,0
9301,45,self-employed,married,tertiary,no,334,no,no,unknown,5,jun,87,2,-1,0,unknown,0
29111,47,management,single,tertiary,no,585,yes,no,cellular,2,feb,100,1,-1,0,unknown,0
44678,60,admin.,married,secondary,no,12980,no,no,cellular,3,sep,177,2,182,1,success,0
6193,33,services,divorced,secondary,no,991,yes,no,unknown,27,may,148,1,-1,0,unknown,0
34133,35,technician,married,secondary,no,-288,yes,yes,cellular,30,apr,126,3,-1,0,unknown,0
13993,31,student,married,primary,no,46,yes,no,cellular,10,jul,487,1,-1,0,unknown,1
9588,39,technician,married,secondary,no,3050,yes,no,unknown,6,jun,236,7,-1,0,unknown,0
28771,31,management,married,tertiary,no,1384,yes,no,cellular,30,jan,203,2,2,3,other,0
11993,52,blue-collar,single,primary,no,3421,no,no,unknown,20,jun,212,8,-1,0,unknown,0
29274,57,management,married,secondary,no,123,no,no,cellular,2,feb,154,2,-1,0,unknown,0
21989,37,management,married,tertiary,no,16,no,no,cellular,20,aug,280,1,-1,0,unknown,0
3105,40,technician,single,secondary,no,277,yes,no,unknown,14,may,274,2,-1,0,unknown,0
31799,67,retired,married,secondary,no,1443,no,no,cellular,8,apr,245,1,-1,0,unknown,1
5610,37,technician,single,tertiary,no,876,yes,no,unknown,23,may,213,4,-1,0,unknown,0
27682,40,technician,married,tertiary,no,180,yes,yes,cellular,21,nov,48,4,-1,0,unknown,0
28612,33,management,single,tertiary,no,-53,no,no,cellular,29,jan,617,2,-1,0,unknown,0
34389,29,management,single,secondary,no,3317,no,yes,telephone,4,may,640,7,-1,0,unknown,1
10099,41,management,single,tertiary,no,8368,no,no,unknown,11,jun,179,1,-1,0,unknown,0
8565,31,entrepreneur,single,tertiary,no,0,no,no,unknown,3,jun,31,5,-1,0,unknown,0
10351,39,blue-collar,married,secondary,no,1367,no,no,unknown,12,jun,43,1,-1,0,unknown,0
10381,38,services,married,secondary,no,702,yes,no,unknown,12,jun,143,1,-1,0,unknown,0
41678,37,management,single,tertiary,no,1027,yes,no,cellular,1,oct,137,1,119,1,failure,1
18250,50,technician,married,tertiary,no,3337,yes,yes,telephone,31,jul,24,14,-1,0,unknown,0
12892,32,admin.,single,secondary,no,-267,no,yes,cellular,7,jul,98,1,-1,0,unknown,0
7134,40,services,married,secondary,no,1938,no,no,unknown,29,may,37,1,-1,0,unknown,0
21929,47,housemaid,married,secondary,no,0,no,no,cellular,20,aug,97,3,-1,0,unknown,0
19176,33,technician,divorced,secondary,no,488,no,no,cellular,5,aug,332,2,-1,0,unknown,0
22324,52,management,married,tertiary,no,1339,yes,no,cellular,22,aug,343,5,-1,0,unknown,0
36215,38,management,single,tertiary,no,493,yes,no,cellular,11,may,553,1,367,7,failure,0
29215,46,management,married,tertiary,no,5261,no,no,cellular,2,feb,215,1,-1,0,unknown,0
44521,42,management,married,tertiary,no,27696,no,no,cellular,11,aug,370,1,91,7,success,1
23619,36,technician,married,secondary,no,-158,yes,no,cellular,28,aug,1037,7,-1,0,unknown,0
19448,56,retired,married,secondary,no,0,no,yes,cellular,7,aug,110,4,-1,0,unknown,0
28990,28,admin.,single,secondary,no,53,no,no,cellular,2,feb,67,1,-1,0,unknown,0
651,38,admin.,single,secondary,no,221,yes,no,unknown,6,may,211,2,-1,0,unknown,0
41658,26,student,single,secondary,no,132,no,no,cellular,1,oct,194,1,119,1,success,1
19092,35,management,married,tertiary,no,0,yes,no,cellular,5,aug,148,2,-1,0,unknown,0
29307,49,unemployed,married,primary,no,157,yes,no,cellular,2,feb,131,2,-1,0,unknown,0
18532,38,blue-collar,single,secondary,no,1911,yes,no,cellular,31,jul,74,4,-1,0,unknown,0
36193,49,blue-collar,married,unknown,no,100,yes,no,cellular,11,may,143,2,347,1,failure,0
6211,50,management,married,secondary,no,-44,yes,no,unknown,27,may,45,1,-1,0,unknown,0
38848,32,services,single,secondary,no,545,yes,no,cellular,18,may,192,1,180,1,failure,0
23647,33,self-employed,married,secondary,no,77,no,no,cellular,28,aug,958,6,-1,0,unknown,0
38692,34,entrepreneur,married,secondary,no,183,yes,no,cellular,15,may,339,4,-1,0,unknown,0
20374,48,blue-collar,married,primary,no,719,no,yes,cellular,11,aug,418,5,-1,0,unknown,1
20496,38,management,divorced,tertiary,no,554,no,no,cellular,12,aug,138,4,-1,0,unknown,0
13204,29,technician,single,secondary,no,359,yes,no,cellular,8,jul,604,1,-1,0,unknown,0
36822,41,blue-collar,divorced,secondary,no,139,yes,no,cellular,12,may,178,3,370,1,failure,0
3581,43,management,married,tertiary,no,2767,yes,no,unknown,15,may,317,7,-1,0,unknown,0
18972,39,technician,married,secondary,no,0,no,no,cellular,4,aug,281,3,-1,0,unknown,0
15637,29,management,single,tertiary,no,3357,no,no,cellular,21,jul,120,3,-1,0,unknown,0
1684,47,technician,married,primary,no,187,yes,no,unknown,9,may,165,1,-1,0,unknown,0
10240,41,self-employed,single,tertiary,no,1755,no,no,unknown,11,jun,152,10,-1,0,unknown,0
12586,30,entrepreneur,married,tertiary,no,-130,yes,yes,unknown,3,jul,194,2,-1,0,unknown,0
5159,36,blue-collar,divorced,secondary,no,625,yes,no,unknown,21,may,265,2,-1,0,unknown,0
27249,57,technician,married,secondary,no,29207,yes,no,telephone,21,nov,232,2,-1,0,unknown,0
14933,40,management,married,secondary,no,394,yes,no,cellular,16,jul,60,5,-1,0,unknown,0
37516,31,services,single,secondary,no,1510,yes,no,cellular,13,may,72,4,176,1,failure,0
1911,28,blue-collar,married,secondary,no,948,yes,no,unknown,9,may,455,1,-1,0,unknown,0
42140,33,services,married,secondary,no,1697,no,no,cellular,3,nov,179,1,-1,0,unknown,1
9254,39,blue-collar,single,primary,no,1537,no,yes,unknown,5,jun,805,2,-1,0,unknown,0
32582,29,technician,single,secondary,no,32,yes,yes,cellular,17,apr,514,1,-1,0,unknown,0
41242,71,retired,married,tertiary,no,2651,no,no,cellular,24,aug,73,3,200,2,failure,0
8943,39,blue-collar,married,primary,no,104,yes,no,unknown,4,jun,624,2,-1,0,unknown,0
32524,40,blue-collar,married,primary,no,127,yes,no,cellular,17,apr,76,1,-1,0,unknown,0
44029,35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,660,2,182,6,success,1
30034,53,technician,married,tertiary,no,856,yes,no,cellular,4,feb,102,2,-1,0,unknown,0
10115,39,blue-collar,married,secondary,no,7653,no,no,unknown,11,jun,165,2,-1,0,unknown,0
16123,53,retired,married,primary,no,3126,yes,no,cellular,22,jul,237,1,-1,0,unknown,0
7306,33,management,married,tertiary,no,455,yes,yes,unknown,29,may,122,10,-1,0,unknown,0
21492,38,technician,single,secondary,no,3278,no,no,cellular,19,aug,645,14,-1,0,unknown,1
24755,43,entrepreneur,married,tertiary,no,13342,yes,no,cellular,18,nov,465,1,-1,0,unknown,0
13641,53,management,married,primary,no,-139,no,no,cellular,9,jul,328,3,-1,0,unknown,0
3150,57,technician,divorced,secondary,no,3105,yes,no,unknown,14,may,173,11,-1,0,unknown,0
5751,33,blue-collar,divorced,primary,no,-53,yes,no,unknown,26,may,369,1,-1,0,unknown,0
30738,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,433,2,-1,0,unknown,0
3940,33,technician,married,secondary,no,153,yes,no,unknown,16,may,148,2,-1,0,unknown,0
31574,41,technician,single,secondary,no,-41,yes,yes,cellular,3,apr,154,1,-1,0,unknown,0
7646,37,management,single,secondary,no,3167,yes,no,unknown,30,may,197,1,-1,0,unknown,0
10389,54,blue-collar,married,secondary,no,734,no,yes,unknown,12,jun,124,1,-1,0,unknown,0
23879,48,technician,divorced,secondary,no,105,no,no,cellular,29,aug,520,2,-1,0,unknown,0
13377,38,blue-collar,married,secondary,no,121,yes,yes,cellular,9,jul,80,2,-1,0,unknown,0
32203,39,technician,married,secondary,no,0,yes,no,cellular,16,apr,137,1,300,1,failure,0
25986,37,management,single,tertiary,no,5340,yes,no,cellular,19,nov,101,2,104,4,failure,0
22453,33,management,single,secondary,no,-298,no,no,cellular,22,aug,168,2,-1,0,unknown,0
23000,54,technician,married,secondary,no,965,no,no,cellular,26,aug,345,4,-1,0,unknown,0
12212,40,admin.,married,secondary,no,67,no,yes,unknown,20,jun,70,5,-1,0,unknown,0
33023,50,blue-collar,married,primary,no,104,yes,no,cellular,17,apr,317,3,324,2,other,0
23920,38,management,single,tertiary,no,0,no,no,cellular,29,aug,95,2,-1,0,unknown,0
35361,28,management,single,tertiary,no,682,yes,no,cellular,7,may,79,1,-1,0,unknown,0
27970,48,technician,married,secondary,no,547,no,no,cellular,28,jan,74,1,176,2,failure,0
18002,36,unemployed,divorced,secondary,no,2178,yes,no,cellular,30,jul,74,2,-1,0,unknown,0
40724,58,unemployed,married,secondary,no,687,yes,no,cellular,7,aug,221,1,99,2,success,1
16177,29,services,married,secondary,no,1432,no,no,cellular,22,jul,728,8,-1,0,unknown,0
37867,50,management,single,secondary,no,4527,yes,no,cellular,14,may,140,1,-1,0,unknown,0
19165,53,management,married,tertiary,no,1343,no,no,cellular,5,aug,129,4,-1,0,unknown,0
35121,35,technician,single,tertiary,no,275,yes,no,cellular,6,may,157,3,254,5,failure,0
28908,57,retired,married,secondary,no,523,no,yes,cellular,2,feb,49,6,-1,0,unknown,0
7686,40,management,single,tertiary,no,-199,yes,yes,unknown,30,may,109,1,-1,0,unknown,0
41206,37,admin.,single,secondary,no,781,no,no,cellular,20,aug,75,1,-1,0,unknown,0
2372,29,blue-collar,married,primary,no,0,yes,no,unknown,13,may,53,1,-1,0,unknown,0
20382,44,technician,divorced,secondary,no,12,no,no,cellular,11,aug,295,3,-1,0,unknown,0
2150,56,admin.,divorced,primary,no,179,yes,no,unknown,12,may,306,2,-1,0,unknown,0
42245,47,management,married,tertiary,no,4693,no,yes,cellular,12,nov,89,1,97,3,success,1
40759,80,retired,married,unknown,no,355,no,no,telephone,10,aug,156,1,-1,0,unknown,0
27805,27,technician,single,tertiary,no,28,no,no,cellular,28,jan,174,1,-1,0,unknown,0
27522,33,technician,married,tertiary,no,44,yes,no,cellular,21,nov,88,2,-1,0,unknown,0
30152,28,management,married,tertiary,no,1246,no,no,cellular,4,feb,239,2,-1,0,unknown,0
5158,23,blue-collar,single,primary,no,965,yes,no,unknown,21,may,1161,4,-1,0,unknown,0
31760,55,blue-collar,married,secondary,no,1358,no,no,cellular,8,apr,149,1,-1,0,unknown,0
18834,35,housemaid,married,tertiary,no,303,no,no,cellular,4,aug,311,1,-1,0,unknown,0
25247,36,management,married,tertiary,no,549,yes,no,cellular,18,nov,72,2,-1,0,unknown,0
19451,51,services,married,tertiary,no,0,no,no,cellular,7,aug,297,8,-1,0,unknown,0
34726,30,blue-collar,married,primary,no,-327,yes,yes,cellular,5,may,305,1,294,7,other,0
15016,43,entrepreneur,married,secondary,no,556,yes,no,cellular,17,jul,317,1,-1,0,unknown,0
1395,44,services,divorced,secondary,no,240,yes,no,unknown,8,may,155,2,-1,0,unknown,0
26796,32,blue-collar,married,secondary,no,5075,yes,no,telephone,20,nov,90,2,-1,0,unknown,0
16441,27,self-employed,married,tertiary,no,607,yes,no,cellular,23,jul,123,3,-1,0,unknown,0
42814,35,unemployed,single,tertiary,no,154,no,no,cellular,29,jan,105,2,-1,0,unknown,0
10610,37,management,single,tertiary,no,400,yes,no,unknown,16,jun,244,1,-1,0,unknown,0
3737,39,management,married,tertiary,no,0,yes,yes,unknown,16,may,107,2,-1,0,unknown,0
44026,23,services,single,secondary,no,488,no,no,cellular,29,jun,205,1,91,3,success,1
3064,29,admin.,married,secondary,no,387,yes,yes,unknown,14,may,49,1,-1,0,unknown,0
38364,29,blue-collar,married,primary,no,149,yes,no,cellular,15,may,242,2,-1,0,unknown,0
8247,44,blue-collar,divorced,primary,yes,-119,yes,no,unknown,2,jun,132,5,-1,0,unknown,0
1319,37,blue-collar,married,secondary,no,105,yes,no,unknown,8,may,69,2,-1,0,unknown,0
13298,26,admin.,single,secondary,no,102,no,yes,cellular,8,jul,658,2,-1,0,unknown,1
32188,40,admin.,single,secondary,no,985,yes,no,cellular,15,apr,313,3,145,5,other,0
4215,41,management,married,tertiary,no,4357,yes,no,unknown,19,may,110,1,-1,0,unknown,0
22633,33,unknown,married,tertiary,no,8971,no,no,cellular,22,aug,138,1,-1,0,unknown,0
40960,32,admin.,single,secondary,no,5,yes,yes,cellular,13,aug,200,1,127,1,failure,0
37958,50,admin.,divorced,secondary,no,124,yes,yes,cellular,14,may,367,2,289,19,failure,0
33759,31,admin.,single,tertiary,no,676,yes,no,cellular,22,apr,124,2,343,2,other,1
41861,37,services,married,secondary,no,4017,no,no,cellular,16,oct,156,1,-1,0,unknown,1
27872,31,housemaid,single,tertiary,no,596,no,no,telephone,28,jan,30,1,-1,0,unknown,0
32690,49,admin.,married,secondary,no,1096,yes,no,cellular,17,apr,609,1,303,5,failure,0
39050,55,retired,divorced,tertiary,no,0,no,no,cellular,18,may,616,1,370,1,success,1
4144,53,blue-collar,married,primary,no,10,yes,no,unknown,19,may,73,1,-1,0,unknown,0
38941,44,admin.,married,secondary,no,1042,yes,no,cellular,18,may,136,1,-1,0,unknown,0
35904,50,management,divorced,tertiary,no,356,no,no,cellular,8,may,198,2,358,5,other,0
43179,49,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,368,1,-1,0,unknown,1
37764,26,technician,single,tertiary,no,468,yes,no,cellular,14,may,221,2,364,1,failure,0
29575,31,blue-collar,married,primary,no,845,no,no,cellular,3,feb,148,2,-1,0,unknown,0
41350,34,self-employed,married,tertiary,no,980,no,no,cellular,31,aug,69,2,54,4,failure,0
26676,45,self-employed,married,tertiary,no,-497,yes,yes,cellular,20,nov,260,1,-1,0,unknown,0
6100,44,blue-collar,divorced,secondary,no,-222,yes,no,unknown,27,may,112,3,-1,0,unknown,0
9312,42,self-employed,married,tertiary,no,21861,no,no,unknown,5,jun,486,2,-1,0,unknown,0
19204,50,technician,single,secondary,no,330,no,no,cellular,6,aug,376,3,-1,0,unknown,0
41845,61,technician,married,primary,no,6384,no,no,cellular,16,oct,55,2,-1,0,unknown,0
28977,47,management,single,tertiary,no,86,no,no,cellular,2,feb,1086,1,-1,0,unknown,1
16144,29,blue-collar,single,secondary,no,0,no,no,cellular,22,jul,55,3,-1,0,unknown,0
18046,57,housemaid,divorced,primary,no,3819,no,no,telephone,30,jul,1001,2,-1,0,unknown,0
26945,31,technician,single,secondary,no,1447,yes,no,cellular,21,nov,225,2,95,13,other,0
18221,54,technician,single,secondary,no,23,no,no,cellular,30,jul,93,4,-1,0,unknown,0
