,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4334,42,blue-collar,married,primary,no,170,yes,no,unknown,19,may,51,41,-1,0,unknown,0
38611,48,blue-collar,married,primary,no,108,yes,no,telephone,15,may,74,5,367,7,other,0
21933,32,technician,married,tertiary,no,587,no,no,cellular,20,aug,212,4,-1,0,unknown,0
15396,34,management,divorced,tertiary,no,1173,no,yes,cellular,18,jul,93,1,-1,0,unknown,0
15904,32,admin.,single,secondary,no,4344,yes,no,cellular,22,jul,159,3,-1,0,unknown,0
9453,54,self-employed,divorced,primary,no,351,yes,no,unknown,6,jun,642,2,-1,0,unknown,1
24803,32,admin.,single,tertiary,no,170,no,no,cellular,18,nov,74,1,-1,0,unknown,0
8673,55,unknown,married,secondary,yes,-208,yes,no,unknown,3,jun,148,2,-1,0,unknown,0
8460,37,blue-collar,married,secondary,no,67,no,no,unknown,3,jun,45,2,-1,0,unknown,0
17677,52,admin.,married,secondary,no,5517,yes,yes,cellular,29,jul,163,2,-1,0,unknown,0
668,60,self-employed,married,primary,no,46,yes,no,unknown,6,may,202,4,-1,0,unknown,0
13939,34,management,single,tertiary,no,1171,yes,no,cellular,10,jul,129,1,-1,0,unknown,0
27012,58,housemaid,married,tertiary,no,6316,no,no,cellular,21,nov,91,1,-1,0,unknown,0
24863,32,blue-collar,single,secondary,no,53,yes,no,cellular,18,nov,276,1,195,1,failure,0
15227,40,blue-collar,divorced,secondary,no,393,yes,yes,cellular,17,jul,291,2,-1,0,unknown,0
40402,78,retired,divorced,primary,no,2787,no,no,telephone,1,jul,372,1,-1,0,unknown,1
10130,42,blue-collar,married,secondary,no,103,no,no,unknown,11,jun,95,2,-1,0,unknown,0
812,47,blue-collar,married,unknown,no,733,yes,no,unknown,7,may,268,1,-1,0,unknown,0
26257,52,management,married,primary,yes,57,yes,yes,cellular,20,nov,45,1,196,1,failure,0
17843,49,services,divorced,secondary,no,933,no,yes,cellular,29,jul,92,33,-1,0,unknown,0
34184,37,management,single,tertiary,no,3141,no,no,cellular,4,may,384,2,-1,0,unknown,1
24543,42,services,single,secondary,no,877,no,no,cellular,17,nov,90,2,-1,0,unknown,0
14681,53,technician,divorced,secondary,no,0,yes,yes,cellular,15,jul,135,5,-1,0,unknown,0
2101,31,blue-collar,single,secondary,no,2597,yes,no,unknown,12,may,189,1,-1,0,unknown,0
41152,60,management,married,secondary,no,0,no,no,telephone,18,aug,280,3,-1,0,unknown,0
11403,49,technician,married,secondary,no,148,no,no,unknown,19,jun,13,1,-1,0,unknown,0
9421,60,retired,married,primary,no,22018,no,no,unknown,6,jun,177,2,-1,0,unknown,0
27111,40,entrepreneur,married,tertiary,no,865,no,no,cellular,21,nov,170,2,-1,0,unknown,0
23237,44,admin.,married,tertiary,no,6485,no,no,cellular,27,aug,85,19,-1,0,unknown,0
43954,25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,1,92,1,success,1
9439,46,blue-collar,married,secondary,no,425,yes,no,unknown,6,jun,168,3,-1,0,unknown,0
5737,45,technician,single,tertiary,no,591,yes,no,unknown,26,may,164,1,-1,0,unknown,0
29692,59,technician,married,secondary,no,1866,no,no,telephone,3,feb,288,2,215,1,other,0
42919,73,retired,married,tertiary,no,443,no,no,cellular,5,feb,133,2,-1,0,unknown,0
11579,53,services,married,secondary,no,76,yes,no,unknown,19,jun,237,2,-1,0,unknown,0
6251,54,blue-collar,married,primary,no,3170,yes,no,unknown,27,may,62,4,-1,0,unknown,0
4069,48,unemployed,married,tertiary,no,-471,yes,no,unknown,19,may,668,7,-1,0,unknown,0
5635,39,management,married,tertiary,no,540,yes,yes,unknown,23,may,1066,2,-1,0,unknown,0
30708,40,blue-collar,married,unknown,no,638,yes,yes,cellular,6,feb,68,3,254,2,failure,0
11888,42,blue-collar,married,primary,no,161,yes,no,unknown,20,jun,365,3,-1,0,unknown,0
43189,60,retired,divorced,tertiary,no,2,no,no,cellular,2,mar,228,4,390,2,other,1
40516,51,technician,married,secondary,no,6840,no,no,telephone,7,jul,257,1,-1,0,unknown,1
3369,55,admin.,married,secondary,no,1105,yes,yes,unknown,15,may,94,1,-1,0,unknown,0
38411,34,admin.,single,secondary,no,6979,yes,no,cellular,15,may,14,5,-1,0,unknown,0
8649,38,blue-collar,married,secondary,no,284,yes,yes,unknown,3,jun,1030,6,-1,0,unknown,0
36037,44,admin.,divorced,secondary,no,738,yes,no,cellular,11,may,55,1,171,8,failure,0
25977,32,management,married,tertiary,no,913,yes,no,cellular,19,nov,278,3,-1,0,unknown,0
43304,34,blue-collar,divorced,tertiary,no,12409,no,no,cellular,16,mar,189,1,480,4,other,0
31426,33,management,single,tertiary,no,215,yes,no,cellular,27,mar,101,1,-1,0,unknown,0
11724,40,unemployed,married,tertiary,no,2135,yes,no,unknown,20,jun,95,1,-1,0,unknown,0
24844,35,management,single,secondary,no,5260,yes,no,cellular,18,nov,59,1,182,2,failure,0
5320,39,technician,married,secondary,no,287,yes,no,unknown,23,may,63,1,-1,0,unknown,0
27303,43,management,married,tertiary,no,13851,yes,no,cellular,21,nov,259,1,-1,0,unknown,0
22226,39,management,single,tertiary,no,86,yes,no,cellular,21,aug,140,4,-1,0,unknown,0
40834,55,retired,married,tertiary,no,357,yes,no,cellular,11,aug,526,1,103,1,failure,0
17783,47,management,married,tertiary,no,2889,no,no,telephone,29,jul,259,12,-1,0,unknown,0
11880,49,blue-collar,married,primary,no,2,yes,no,unknown,20,jun,16,20,-1,0,unknown,0
27178,42,management,married,tertiary,no,9916,yes,no,cellular,21,nov,306,1,-1,0,unknown,0
11649,50,unemployed,married,secondary,no,17,no,no,unknown,20,jun,189,2,-1,0,unknown,0
44902,69,admin.,married,secondary,no,813,no,no,telephone,28,sep,237,2,-1,0,unknown,0
41266,33,management,married,secondary,no,369,no,no,cellular,25,aug,83,1,92,3,failure,0
3008,32,management,single,secondary,no,160,yes,no,unknown,14,may,48,1,-1,0,unknown,0
24205,42,self-employed,married,tertiary,no,4960,no,no,cellular,17,nov,139,1,-1,0,unknown,0
5866,37,blue-collar,divorced,secondary,no,316,yes,no,unknown,26,may,642,2,-1,0,unknown,1
26404,52,entrepreneur,married,tertiary,no,1115,yes,no,cellular,20,nov,69,1,164,2,failure,0
36365,29,blue-collar,married,secondary,no,195,yes,no,cellular,11,may,333,1,-1,0,unknown,0
37687,35,blue-collar,single,secondary,no,4963,yes,no,cellular,14,may,456,1,300,1,failure,1
43255,33,management,married,tertiary,no,0,yes,no,cellular,9,mar,305,1,326,1,success,1
41762,31,admin.,married,tertiary,no,80,yes,yes,cellular,13,oct,63,1,-1,0,unknown,0
34879,35,admin.,married,secondary,no,-244,yes,yes,cellular,6,may,118,1,-1,0,unknown,0
41351,36,unemployed,single,tertiary,no,953,yes,no,cellular,31,aug,102,2,101,3,failure,0
42595,45,unemployed,married,secondary,no,891,yes,no,unknown,7,jan,118,1,-1,0,unknown,1
34802,30,technician,married,secondary,no,616,yes,no,cellular,6,may,19,1,-1,0,unknown,0
17074,44,self-employed,married,tertiary,no,233,yes,yes,cellular,25,jul,161,7,-1,0,unknown,0
35833,52,blue-collar,married,secondary,no,26,yes,no,cellular,8,may,191,2,368,1,failure,0
33053,58,retired,married,primary,no,1351,yes,no,telephone,17,apr,392,3,-1,0,unknown,0
35444,29,technician,single,tertiary,no,0,yes,no,cellular,7,may,347,2,337,6,failure,1
36752,47,services,married,secondary,no,367,yes,no,cellular,12,may,309,1,306,4,success,1
38557,30,admin.,married,primary,no,624,yes,no,cellular,15,may,212,2,368,1,failure,0
30414,53,management,married,tertiary,no,1624,no,no,cellular,5,feb,158,3,-1,0,unknown,1
20004,32,management,married,tertiary,no,0,no,no,cellular,8,aug,83,1,-1,0,unknown,0
31619,37,blue-collar,divorced,secondary,no,811,yes,yes,cellular,6,apr,185,3,-1,0,unknown,0
26222,59,retired,married,secondary,no,667,no,no,cellular,20,nov,486,1,-1,0,unknown,0
26906,44,services,single,secondary,no,5045,yes,no,cellular,21,nov,20,6,175,15,other,0
19264,35,technician,married,tertiary,no,118,no,no,cellular,6,aug,358,2,-1,0,unknown,0
10227,37,blue-collar,married,primary,no,587,no,no,unknown,11,jun,126,2,-1,0,unknown,0
36883,48,blue-collar,married,secondary,no,525,yes,no,cellular,12,may,325,2,-1,0,unknown,0
38156,29,blue-collar,married,secondary,no,940,yes,yes,cellular,15,may,382,1,-1,0,unknown,1
15301,51,technician,married,secondary,no,428,no,yes,cellular,18,jul,145,2,-1,0,unknown,0
25324,56,technician,single,tertiary,no,12539,no,no,cellular,18,nov,259,1,-1,0,unknown,0
26808,31,management,single,tertiary,no,-208,yes,yes,cellular,20,nov,251,4,-1,0,unknown,0
30906,30,admin.,married,secondary,no,2174,yes,no,cellular,9,feb,191,1,-1,0,unknown,0
12707,39,management,married,tertiary,no,1007,yes,no,cellular,7,jul,86,2,-1,0,unknown,0
19578,51,blue-collar,married,primary,no,2315,no,no,cellular,7,aug,111,2,-1,0,unknown,0
22251,37,self-employed,married,secondary,no,744,yes,yes,cellular,21,aug,161,3,-1,0,unknown,0
15925,56,retired,married,primary,no,161,no,yes,cellular,22,jul,121,2,-1,0,unknown,0
27876,50,blue-collar,single,tertiary,no,218,no,no,cellular,28,jan,268,1,-1,0,unknown,0
22945,58,retired,married,primary,no,1,no,no,cellular,26,aug,112,4,-1,0,unknown,0
18328,37,technician,married,tertiary,no,7,yes,yes,cellular,31,jul,18,10,-1,0,unknown,0
16623,45,management,married,tertiary,no,0,no,no,cellular,24,jul,523,2,-1,0,unknown,0
2002,35,management,single,tertiary,no,123,yes,no,unknown,9,may,83,3,-1,0,unknown,0
8937,29,management,married,tertiary,no,68,yes,no,unknown,4,jun,69,4,-1,0,unknown,0
41624,44,management,married,tertiary,no,1036,no,no,cellular,25,sep,491,1,-1,0,unknown,0
27120,31,management,single,tertiary,no,528,no,yes,cellular,21,nov,5,7,-1,0,unknown,0
21557,53,blue-collar,married,secondary,no,6657,yes,no,cellular,19,aug,128,8,-1,0,unknown,0
23672,41,technician,married,secondary,no,1788,no,no,cellular,28,aug,222,1,-1,0,unknown,0
15573,35,blue-collar,married,primary,no,0,no,no,cellular,21,jul,145,3,-1,0,unknown,0
34956,22,student,single,secondary,no,310,yes,no,cellular,6,may,903,2,355,1,other,0
8843,32,technician,divorced,secondary,no,273,yes,no,unknown,4,jun,204,1,-1,0,unknown,0
14636,44,admin.,divorced,secondary,no,4353,yes,no,cellular,15,jul,90,1,-1,0,unknown,0
14097,32,entrepreneur,married,secondary,no,0,yes,no,cellular,11,jul,223,2,-1,0,unknown,0
15860,41,management,single,tertiary,no,1253,no,no,cellular,21,jul,1134,5,-1,0,unknown,1
41492,25,admin.,single,secondary,no,1871,no,no,cellular,8,sep,260,1,96,1,success,1
35896,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,254,2,361,8,other,0
14426,53,blue-collar,married,secondary,no,2231,yes,no,cellular,14,jul,272,3,-1,0,unknown,0
22421,55,self-employed,married,secondary,no,100,no,no,cellular,22,aug,358,4,-1,0,unknown,0
13848,34,technician,single,secondary,no,0,no,no,telephone,10,jul,185,1,-1,0,unknown,0
13711,44,management,married,tertiary,no,119,yes,no,cellular,10,jul,67,1,-1,0,unknown,0
13502,57,services,married,secondary,no,140,yes,no,cellular,9,jul,143,1,-1,0,unknown,0
14347,32,blue-collar,married,secondary,no,596,yes,no,cellular,14,jul,397,3,-1,0,unknown,0
21771,56,management,married,tertiary,no,96,yes,yes,cellular,19,aug,173,11,-1,0,unknown,0
38320,24,student,single,secondary,no,2,no,no,cellular,15,may,48,1,-1,0,unknown,0
17085,56,management,married,tertiary,no,6475,no,no,cellular,25,jul,200,3,-1,0,unknown,0
37139,35,blue-collar,married,secondary,no,323,yes,no,cellular,13,may,46,1,-1,0,unknown,0
42156,33,management,single,tertiary,no,5276,no,no,cellular,4,nov,572,1,-1,0,unknown,0
6405,35,management,married,tertiary,no,949,yes,no,unknown,27,may,245,2,-1,0,unknown,0
10133,57,housemaid,married,primary,no,58,no,no,unknown,11,jun,510,1,-1,0,unknown,0
43742,64,retired,married,secondary,no,1612,no,no,cellular,18,may,336,1,89,5,failure,1
22345,46,blue-collar,married,primary,no,255,no,no,cellular,22,aug,95,2,-1,0,unknown,0
14992,42,retired,married,primary,no,127,no,yes,cellular,17,jul,199,2,-1,0,unknown,0
9500,29,technician,married,tertiary,no,-246,yes,no,unknown,6,jun,311,3,-1,0,unknown,0
15716,32,blue-collar,divorced,secondary,no,-289,yes,yes,cellular,21,jul,808,5,-1,0,unknown,0
41966,37,admin.,single,secondary,no,0,no,no,cellular,23,oct,93,1,-1,0,unknown,0
26373,30,technician,single,secondary,no,2153,no,no,telephone,20,nov,29,1,-1,0,unknown,0
36261,34,services,single,secondary,no,-374,yes,no,cellular,11,may,672,1,-1,0,unknown,1
22017,39,management,married,tertiary,no,208,no,no,cellular,20,aug,170,4,-1,0,unknown,0
23713,40,technician,married,secondary,no,88,no,no,cellular,28,aug,214,3,-1,0,unknown,0
30179,35,blue-collar,married,secondary,no,-151,yes,no,cellular,5,feb,96,2,-1,0,unknown,0
29385,65,retired,married,tertiary,no,162,no,no,cellular,2,feb,141,2,-1,0,unknown,0
21084,57,services,married,secondary,no,1315,no,no,cellular,14,aug,260,2,-1,0,unknown,0
29244,41,services,divorced,secondary,no,840,yes,no,cellular,2,feb,938,1,-1,0,unknown,1
8056,42,technician,married,secondary,no,3472,yes,no,unknown,2,jun,61,2,-1,0,unknown,0
25984,34,management,married,tertiary,no,1006,yes,no,cellular,19,nov,783,3,195,2,other,1
31400,24,student,single,secondary,no,1250,no,no,cellular,25,mar,411,2,-1,0,unknown,1
30365,56,blue-collar,single,secondary,no,1187,yes,no,cellular,5,feb,47,2,-1,0,unknown,0
16641,28,admin.,single,secondary,no,2,yes,no,cellular,24,jul,454,1,-1,0,unknown,1
29608,27,blue-collar,single,secondary,no,551,no,no,cellular,3,feb,565,2,-1,0,unknown,0
16464,30,admin.,single,tertiary,no,536,yes,no,cellular,23,jul,81,1,-1,0,unknown,0
33430,28,student,single,secondary,no,0,no,no,cellular,20,apr,185,1,-1,0,unknown,1
24458,45,services,married,secondary,no,4005,yes,no,cellular,17,nov,141,1,-1,0,unknown,0
335,49,blue-collar,married,secondary,no,30,yes,no,unknown,5,may,135,4,-1,0,unknown,0
17399,54,technician,married,secondary,no,1938,no,yes,cellular,28,jul,551,3,-1,0,unknown,1
36002,34,blue-collar,married,primary,no,3,yes,no,telephone,8,may,26,1,-1,0,unknown,0
37001,47,blue-collar,single,primary,no,10558,yes,no,cellular,13,may,81,3,174,2,other,0
5768,31,admin.,single,secondary,no,747,yes,no,unknown,26,may,543,2,-1,0,unknown,1
36577,59,blue-collar,married,secondary,no,1635,yes,no,telephone,12,may,48,1,-1,0,unknown,0
9567,53,technician,married,primary,no,44,no,no,unknown,6,jun,256,1,-1,0,unknown,0
15642,56,blue-collar,married,primary,no,826,yes,no,cellular,21,jul,853,1,-1,0,unknown,0
14790,57,entrepreneur,married,tertiary,no,7699,no,yes,cellular,16,jul,178,1,-1,0,unknown,0
29773,28,blue-collar,married,secondary,no,127,yes,yes,cellular,4,feb,66,1,-1,0,unknown,0
22991,31,technician,single,secondary,no,218,no,no,cellular,26,aug,267,4,-1,0,unknown,0
21807,48,blue-collar,married,primary,no,8,no,no,cellular,20,aug,43,2,-1,0,unknown,0
41200,33,admin.,single,secondary,no,0,no,no,cellular,20,aug,201,2,204,2,other,0
4245,41,blue-collar,married,primary,no,3722,yes,no,unknown,19,may,590,2,-1,0,unknown,0
40422,30,technician,single,secondary,no,930,no,no,cellular,2,jul,396,1,-1,0,unknown,1
31854,37,services,single,secondary,no,248,yes,no,cellular,8,apr,417,2,57,3,failure,0
30885,41,entrepreneur,married,tertiary,no,367,no,yes,cellular,9,feb,13,5,-1,0,unknown,0
1224,38,management,married,secondary,no,65,yes,no,unknown,8,may,56,1,-1,0,unknown,0
5143,36,blue-collar,married,secondary,no,342,yes,yes,unknown,21,may,88,3,-1,0,unknown,0
7709,42,blue-collar,married,secondary,no,2441,yes,no,unknown,30,may,143,1,-1,0,unknown,0
638,44,services,divorced,secondary,no,1,yes,no,unknown,6,may,235,4,-1,0,unknown,0
33318,28,blue-collar,single,tertiary,no,1984,yes,no,cellular,20,apr,147,1,-1,0,unknown,0
21088,34,technician,single,tertiary,no,6529,no,no,cellular,14,aug,505,2,-1,0,unknown,1
12633,25,unemployed,single,secondary,no,34,no,yes,unknown,4,jul,316,1,-1,0,unknown,0
10318,59,management,married,tertiary,no,3165,yes,no,unknown,12,jun,278,2,-1,0,unknown,0
30426,57,services,married,primary,no,-319,no,yes,cellular,5,feb,620,1,196,1,other,0
25999,49,unemployed,married,primary,no,126,yes,no,cellular,19,nov,184,2,-1,0,unknown,0
7733,24,technician,single,secondary,no,278,yes,no,unknown,30,may,111,1,-1,0,unknown,0
5130,37,management,married,tertiary,no,2205,no,no,unknown,21,may,85,4,-1,0,unknown,0
29890,26,student,single,secondary,no,334,no,no,telephone,4,feb,46,1,-1,0,unknown,0
31247,54,management,married,tertiary,no,446,no,no,cellular,3,mar,133,4,102,4,other,0
41209,21,student,single,secondary,no,1746,no,no,cellular,21,aug,487,2,-1,0,unknown,0
28881,31,admin.,divorced,secondary,no,217,yes,no,cellular,30,jan,1776,2,-1,0,unknown,1
23721,33,technician,married,secondary,no,2,no,no,cellular,28,aug,385,7,-1,0,unknown,0
20368,41,management,married,tertiary,no,0,no,no,cellular,11,aug,1242,5,-1,0,unknown,1
7447,32,technician,divorced,secondary,no,211,yes,yes,unknown,29,may,230,4,-1,0,unknown,0
25528,51,unemployed,married,secondary,no,1760,no,yes,cellular,19,nov,162,1,-1,0,unknown,0
29364,44,technician,divorced,tertiary,no,245,yes,no,cellular,2,feb,347,2,-1,0,unknown,0
3381,60,retired,married,primary,no,751,yes,no,unknown,15,may,133,1,-1,0,unknown,0
39863,29,management,single,tertiary,no,307,yes,no,cellular,2,jun,690,1,-1,0,unknown,1
23306,45,technician,married,secondary,no,34,no,no,telephone,27,aug,96,7,-1,0,unknown,0
16547,48,technician,married,secondary,no,93,no,no,cellular,24,jul,537,2,-1,0,unknown,0
34103,54,management,married,unknown,no,527,yes,no,cellular,30,apr,112,1,281,3,failure,0
6104,60,entrepreneur,divorced,secondary,no,1307,yes,no,unknown,27,may,328,11,-1,0,unknown,0
10659,50,housemaid,married,primary,no,4,no,no,unknown,16,jun,51,1,-1,0,unknown,0
19906,42,technician,married,tertiary,no,-805,no,no,cellular,8,aug,103,6,-1,0,unknown,0
36717,48,admin.,married,secondary,no,315,yes,no,cellular,12,may,165,1,-1,0,unknown,0
35817,45,technician,married,secondary,no,0,no,no,cellular,8,may,166,1,340,1,failure,0
12679,30,services,married,secondary,no,137,no,no,cellular,4,jul,407,1,-1,0,unknown,0
24280,57,retired,married,secondary,no,1749,no,no,cellular,17,nov,288,2,-1,0,unknown,0
41661,39,management,married,tertiary,no,24,no,no,cellular,1,oct,199,1,-1,0,unknown,0
6799,29,admin.,married,secondary,no,-526,yes,no,unknown,28,may,314,2,-1,0,unknown,0
2480,29,services,single,primary,no,95,yes,no,unknown,13,may,266,2,-1,0,unknown,0
10830,48,management,married,tertiary,no,2837,no,no,unknown,17,jun,69,1,-1,0,unknown,0
41939,41,technician,single,tertiary,no,431,no,no,cellular,22,oct,133,1,107,2,success,1
10515,52,unemployed,married,secondary,no,0,no,no,unknown,16,jun,18,7,-1,0,unknown,0
24192,53,technician,married,secondary,no,910,no,no,cellular,17,nov,156,1,-1,0,unknown,0
36722,33,technician,single,tertiary,no,196,yes,no,cellular,12,may,183,5,-1,0,unknown,0
13982,60,housemaid,married,primary,no,763,yes,no,telephone,10,jul,180,3,-1,0,unknown,0
8973,48,admin.,married,secondary,no,395,no,no,unknown,5,jun,168,1,-1,0,unknown,0
13838,34,blue-collar,married,secondary,no,290,yes,no,cellular,10,jul,132,1,-1,0,unknown,0
1639,28,admin.,married,secondary,no,252,yes,no,unknown,9,may,448,1,-1,0,unknown,0
11374,39,services,single,tertiary,no,410,no,no,unknown,19,jun,266,4,-1,0,unknown,0
10083,40,admin.,divorced,secondary,no,1967,yes,no,unknown,11,jun,363,1,-1,0,unknown,0
43897,31,management,single,tertiary,no,147,no,no,cellular,9,jun,163,2,92,3,success,1
24447,46,self-employed,single,secondary,no,1029,no,no,cellular,17,nov,108,2,-1,0,unknown,0
11614,29,entrepreneur,married,secondary,no,0,yes,no,unknown,19,jun,211,1,-1,0,unknown,0
13228,31,blue-collar,married,secondary,no,152,yes,yes,cellular,8,jul,831,1,-1,0,unknown,1
14081,45,housemaid,married,secondary,no,0,no,no,cellular,11,jul,216,2,-1,0,unknown,0
26341,47,blue-collar,single,secondary,no,1976,no,yes,cellular,20,nov,82,1,-1,0,unknown,0
32424,54,technician,married,secondary,no,3994,no,yes,cellular,16,apr,299,2,-1,0,unknown,1
